cor,x1,x2,y
verde,9.83521472715222,1.8595344539102665,30.52029964993846
vermelho,1.4071152804875842,1.1105244437810935,3.747111189285808
azul,2.0201566840249,7.227620328396967,6.077642575111501
azul,1.8422483923802613,2.6751185735386662,3.518402112265457
vermelho,8.939897100078705,8.200593657462536,22.17374634552017
verde,6.542925523249618,9.95608711514426,24.662559900647356
verde,1.5210428322227287,0.7661981392964867,5.6109906560407925
azul,4.40323418368349,4.7303512508370025,4.529087142537765
verde,6.15298025069802,8.020625593108031,24.013587035619306
verde,0.8346408498938329,7.889508965412335,4.244194981507341
verde,8.824163684073387,7.599971583309685,29.193315026970513
azul,8.036035354415352,3.4899493530191092,9.554249234274762
verde,5.052067735766382,4.538532556850523,18.098082376814247
azul,9.671266152591704,5.949683573414703,9.650841048499439
vermelho,4.177609792750997,9.739405835732573,13.196798179426445
vermelho,9.841103190364977,3.275472709384929,22.112337774838153
azul,6.67919998803627,9.231438877168577,12.289437542649036
verde,6.346712732539414,2.693569181804941,19.68959313002325
vermelho,1.65954895295785,9.890744654737047,7.963634946329191
azul,8.81927758304644,6.702636868275917,11.55444788829177
verde,4.2748968792061515,4.635114803585509,14.749573385885125
vermelho,1.6223340578247936,6.133904280636049,5.279793705239176
azul,0.1260751997575904,2.725311690402068,0.5994788824877064
verde,5.597556836383825,2.741738575114666,18.597916718737178
verde,5.2739962212267635,1.1355454384349384,16.5213767561705
azul,7.193536223691586,1.1405029770539876,8.255374219809053
verde,8.902580530178021,3.476717414689113,28.660114687579455
vermelho,0.7940658464302952,7.628554778963716,6.106747683490044
azul,7.314964903403624,6.079711675981625,11.23303473954943
verde,1.8741194409758222,1.0258456033102081,4.3935645047164655
verde,8.581770531571639,8.52236524975911,29.15218456918011
verde,8.19063513861656,6.013676269900664,27.347367593309976
verde,5.407937549855443,9.608555767847797,21.005413008002886
verde,7.102427986233115,6.7018546741120755,23.98812072193735
azul,3.1435011318374837,1.75174863704181,4.931399121346694
vermelho,4.7116789893281465,4.737833623078222,13.772223158486002
vermelho,8.216368977104716,6.484975975472041,19.861387897527187
azul,4.592651971732139,0.2826470104997769,4.81831650918024
verde,3.577982653254418,0.14910264154807895,11.657955535641625
vermelho,4.942124472502999,1.294030005985679,8.665424192795403
vermelho,8.282492524372184,2.5166443504547074,17.851776164410133
vermelho,3.3520804737087273,4.295491235206756,9.83094239048835
verde,1.737615931357438,4.874404737597883,7.006896165670144
azul,7.120140203307807,1.3802760893789678,6.583717668095326
vermelho,8.259782127080818,6.733915791158308,19.700716539641014
azul,1.0063747852353333,5.961380616965348,3.926379660516087
vermelho,2.3987411275594472,2.944640988411602,5.361150467409237
azul,1.419719897609939,0.13659883435292008,3.58418059083735
verde,3.4794141158216663,0.7764791535329074,10.347785543223507
verde,4.503509789054126,3.916947755108394,14.315343893290006
verde,7.4882633696330645,1.5397435116568392,23.141040545657003
azul,6.511475848816741,3.768196061479708,9.303434517261087
verde,6.2092856747843115,6.281826045103552,21.78618429590294
verde,3.523749466096544,5.472374278792835,13.793029457730052
vermelho,8.4144755308476,2.3117588313739423,17.113319883049016
azul,4.712871673981645,3.438224912587524,7.919672576678921
azul,9.791049380151545,6.140311984486506,13.422916400313241
vermelho,6.3414213829573685,8.608550280434487,18.03481947500959
verde,1.2626474156450274,7.532134387388773,7.919170073104638
vermelho,6.7617756207543405,5.534000268334149,17.115435413404537
verde,3.25104015431699,3.622929983164862,10.691532894856175
azul,6.8632719668609745,3.650512775418054,8.197117937880439
verde,0.6964114816240574,8.79417310264396,7.832801591750182
vermelho,1.7488143717595939,0.392435760405464,5.253588571005883
verde,8.557372589057863,9.87982644420261,29.464965389555815
vermelho,2.271795570235149,6.643754108515623,8.115204262591922
verde,8.3704112524294,6.811376990723906,28.08597845216493
azul,2.792760884544104,0.37997837304742155,2.2857186017029534
azul,6.428819100587076,6.055292748912722,9.741305170398887
azul,6.9415057350983105,4.8477806009044695,10.506358967915954
verde,5.126547531450529,1.05778906894067,16.360199602106118
vermelho,3.053106766967313,2.7792201076935905,7.1763111378623865
azul,2.126443763710961,8.903144562136513,7.092877224714377
vermelho,0.3318935456242622,5.49988415865953,3.053752996997388
azul,3.039464012407238,4.134165751739087,5.518661189007384
azul,6.53162790531283,0.7268215584081095,8.291504384972619
azul,9.383048184484826,7.141215274023056,10.876496162195528
azul,8.71204482263052,7.028508233960325,13.023551238150716
vermelho,7.660647765353026,6.140436069725635,16.852458643998403
vermelho,7.884473432532987,5.1026264622064925,19.548587806713684
verde,6.649849034759953,4.337844022073726,21.48144350544386
vermelho,2.60286857566003,5.9327109298799225,6.954421238653536
verde,9.071950307058298,2.333954517284067,29.078097406905677
vermelho,6.707323119058341,9.412590641776477,18.48511162214733
vermelho,5.6044063098044,5.887945291802295,13.15359836254829
azul,1.1098946921348107,3.1119244435437654,1.4128571567382995
verde,4.470555438064254,4.4967985088515725,15.472584081127266
azul,4.6035827120192625,8.056847888768923,7.427919706232528
vermelho,8.645636095226699,1.6161606073029744,17.037879521181257
vermelho,5.466482201877884,2.928356224602604,12.512763306478503
azul,3.8040054897040965,6.795080227365554,6.235673969131778
verde,9.768003285106593,3.154892064822239,31.30799517775744
vermelho,1.1072059332631567,7.92501681861466,7.66706387171712
vermelho,4.225484283119446,1.3045348717736083,8.954680587225113
azul,0.4202467517140529,7.626861704546085,4.3638286659726795
vermelho,7.3990412076693035,0.6835171485056624,17.157937722426926
vermelho,9.180765521991507,0.12592612667494785,17.23689298994314
vermelho,2.8003732955048943,8.98223518832162,11.283099380351342
verde,8.583416767991208,5.813392169322986,29.7278039865476
vermelho,2.9221823046189774,3.5182689708681147,8.457816433845794
vermelho,9.107701616439153,2.325946369638504,20.670124268430186
vermelho,7.5396190359678394,6.168857832608161,18.44424195419838
azul,8.049067768414385,5.0900218353673825,10.01114919049881
vermelho,0.180065556004545,9.915977755299853,6.412693280879584
verde,9.62810357074026,9.832159866537458,34.933232857202405
vermelho,7.266709920703232,6.350245661416096,18.8138565736078
vermelho,3.047510953861333,4.428705061058905,8.353876520571356
verde,8.29394664858847,4.911409691346621,26.621350277825393
vermelho,2.8152119841492995,6.82479066236862,9.23418155359452
azul,8.727538395661279,1.0157454423538137,10.177641134406022
verde,1.1258039041193701,3.283520738107182,6.043523871271667
vermelho,7.036859774607958,0.7527224100360386,14.02040462715934
azul,5.406984766449103,0.7336075951691956,6.08916146016109
vermelho,0.9653447019544081,1.9583924189423374,1.601107308894029
verde,2.41893828258839,4.852532545932268,10.668031223737154
azul,0.1240403627731479,7.847743211627893,3.2646032118620307
verde,4.687679654645058,4.854958911658725,17.275773779336085
vermelho,3.0126526076000038,3.3547661056086975,6.553383690614195
vermelho,5.983574842977588,0.8235299033675814,13.410330544072975
azul,2.972378077086172,5.5029552318312955,6.04569088302459
azul,2.9991911150698467,2.7126858648317675,3.5741763518687844
vermelho,7.431931987316034,6.149341779171475,18.629891245298328
verde,0.4814283597835345,9.771877391324184,5.739862083207364
vermelho,9.028949951919872,1.1131432147755016,19.364026548672623
vermelho,8.522638743911815,2.121253987219399,17.831793006052607
vermelho,6.678046832264065,4.730945380993747,14.00051922939534
verde,5.932215701073843,9.686138153459295,21.65729993947024
verde,8.923024981396523,7.718097762699956,30.197709116852263
vermelho,1.8533017952871444,8.982291931628302,9.565938580137017
azul,0.7896916219082861,3.337148484757929,3.359409494816475
verde,2.395101699095381,9.920384737785945,13.769358878501258
vermelho,7.945782787001903,1.028328160641574,18.05936487035445
vermelho,0.34670266726483323,0.5297290604610083,0.42351906016925567
vermelho,5.828068350834896,8.556026270540281,15.745662977181105
azul,9.954375161913099,9.272648702069862,14.179419588617492
verde,8.556960938375394,0.9058535754610175,25.452298997555612
vermelho,5.214456890435894,1.134274267458415,9.154556205264537
verde,0.6364090928664234,0.33174157755773814,2.060350349361297
vermelho,8.313735143857098,1.045075626427241,15.864442507216706
vermelho,5.989785081772105,2.0941981680028086,12.992497366011287
verde,1.1493299705956683,9.70076618910001,10.414143815899994
azul,0.938572848233562,6.678602222396805,3.768528863101256
azul,9.096268194365924,7.785530255185421,13.183807327586702
verde,6.692002629380784,7.761394036915221,24.863353292409247
verde,8.292867993167555,5.350737497792146,27.834264020364643
vermelho,8.789789002822673,7.974889777130172,21.859507082152728
vermelho,5.717723520483222,5.958075323899696,14.052082269228212
verde,5.174463517550413,3.145460976033576,16.864243065606793
verde,4.304274103209902,5.611101087684007,14.758362331283882
verde,3.169465877911193,5.335085861345135,13.021985573295552
azul,4.345959608587117,8.234530537593207,6.721733220769623
azul,7.738796557301564,9.81727217381659,13.618520982592061
azul,6.019234310151315,4.110425654209306,6.670748752510725
verde,8.925232899548462,7.633906784413597,31.555259364928837
verde,4.433800143791878,0.9976300403813354,13.44639792535412
vermelho,6.07089578718754,7.7683136944828854,14.794079733483443
azul,6.313075530919887,3.714169119932321,8.749458735965685
azul,5.916971623063255,0.39390162889686664,7.042689972587463
azul,7.026337730855163,3.6324617856217722,8.404489975562512
azul,2.374334683748063,6.106427509216448,6.148158987035219
verde,5.123637775457906,1.1925016768146657,13.682079670111701
vermelho,1.0422480280834767,9.240344924302546,5.384072228571626
vermelho,3.8451132764481253,0.7767241327283858,9.370997549729173
vermelho,4.876670686212644,9.300067198331663,14.179705697393203
verde,6.522242595454725,7.071375179356865,21.24020204959376
azul,9.505310525862035,3.297121754142036,10.455005222491058
verde,6.0065106654835585,3.9075034770909323,19.04988326247106
azul,7.435939161765598,7.4080936473274415,10.974024253956394
verde,5.062660594952027,6.014711008812074,17.82458630545447
vermelho,6.341040313763314,6.716429214549452,16.219226963739512
vermelho,0.7093221613377343,3.8916461651347998,3.2950013536302936
vermelho,2.54391580841847,4.87813481807599,8.886638280911955
vermelho,3.618530932051387,9.898674840378934,12.61094788401191
azul,4.724933550065136,2.139228704997177,6.252219513757311
verde,0.45648745502383736,4.178561865221314,4.623900421576691
azul,1.4002409755331768,2.9182318757396732,2.470588162973432
verde,2.7681430779130576,7.651115104398498,10.868109342579935
vermelho,9.715326909010507,7.640126256657207,24.457687270981864
vermelho,3.3134700710305074,2.924454609973959,8.225009195156108
vermelho,4.820410581120825,0.8139031663298291,10.187123953305493
verde,1.9609771273839294,0.11432676672204045,5.306764843982572
vermelho,6.107800710757683,4.274505332424855,13.735998754624216
azul,2.806832155159743,4.103375943357709,5.705242465609441
azul,2.0699257843842678,9.88389878639863,7.9965309757211935
azul,5.16572628445979,4.698020756976796,8.298560068694847
verde,0.05505799160420821,2.564183695754206,2.240227428135203
azul,0.07664032649225327,8.912294410314674,5.101817068909349
vermelho,2.1906880910185778,4.910679496535785,6.9682386603832045
verde,0.3672136250082114,5.991756352105778,3.922139366756542
vermelho,1.0802575413069138,0.9566871042821268,3.8491824846964438
verde,3.388606493387516,3.8291640732977408,11.706680646320983
azul,8.025856795798129,9.442236744737867,13.116954382047808
vermelho,5.720486433693008,5.895053841754255,13.584486790308897
vermelho,5.126677259564164,3.4450185514246168,11.316564757990186
verde,2.9348882320812164,6.256671806315931,11.696846031544387
vermelho,9.317537194328164,9.104110895781162,22.383191459819745
azul,3.9701504123719165,2.7399060047259005,6.137955240213167
verde,0.8709276679577149,5.051167184706744,3.790332344681487
vermelho,6.170665161178013,9.586906539117553,17.234013215295878
verde,1.138383934766014,1.7239614329845265,4.409640617632486
vermelho,3.452231428016921,7.196639255967115,8.691982905697717
azul,5.074119387178088,6.1448100820298235,7.705500607669392
azul,8.742225246851758,6.796751311406348,12.396300440603076
azul,4.935465803401186,3.5121963066756967,7.120291950033103
azul,7.022587660316643,3.138793734837649,8.387677319135301
vermelho,9.928168389990704,6.842096705883705,23.954273337403976
azul,1.3148911989798162,2.1554328510454535,2.2832913672665023
verde,2.747315255195195,4.196547448590051,10.353872401955666
vermelho,3.945760755976464,1.88174646052918,9.084048611204071
azul,4.218281785388314,0.08304841123329743,5.186805619739132
verde,4.110210752655457,9.700573600380695,16.505201055741185
vermelho,9.07611002556555,4.3170297865641905,19.823913071894896
verde,7.140326444668564,9.693496144198253,25.598830914375604
vermelho,6.079052140907038,1.4032351976782609,12.527524164511272
verde,3.093727178627821,5.87366779457486,13.644249691250657
azul,8.237903842212948,2.0097403279123958,9.815499325498967
verde,9.550605114849889,7.900741269632747,31.471096234197198
verde,8.211982825502265,7.837029887609752,27.954016454722996
vermelho,0.01565105191472904,1.126071490393118,0.9671050733024191
vermelho,6.36401370183407,9.120644528763892,16.381841887117314
azul,0.5113538144210072,1.9462964720322462,0.7591620096223736
verde,2.5760722033372185,6.129773415893603,12.138062984132604
verde,0.5952470034777169,9.85633620087704,6.100533482398483
verde,6.037954529493877,8.823965347663638,23.480513078342838
verde,6.865899134926067,9.56563928561169,26.635840237114984
azul,1.1448763806590512,3.425987712181194,2.1244081455806842
vermelho,3.838388830449795,1.0557564221946336,7.314693315439764
verde,4.562365089555421,1.883468732894501,14.352697548632346
azul,3.690530217609166,5.004948950766138,5.10437697231861
azul,1.2102500048519305,7.932296782733221,5.297432274721284
azul,4.1894779018747546,1.5015364418387522,4.734594210940744
azul,7.511780478084181,6.597315322607571,11.171018155274266
azul,0.7100766453325547,3.235776040395119,3.7249081217629354
vermelho,0.8018001408190345,3.412020723921535,4.127095624369156
azul,3.547712918359842,6.619177301579263,7.34654134456183
vermelho,9.417257116189251,4.669994195332202,19.203462917076685
verde,6.6857264672291405,8.12033293025994,24.560721848919766
verde,6.786699566725648,1.5591850966282705,22.86231890919563
vermelho,3.6191999083786497,7.8994826976703845,8.177618649278974
vermelho,5.9366079120853845,0.6423524805742087,12.883774607433498
verde,0.10131184027743378,1.94053880245605,1.1148463473038621
azul,6.360960464095422,6.5614971450316535,8.791914033588306
verde,9.132869475762368,8.549256565110712,32.47436529375441
azul,6.125734683448192,2.5267962773934904,9.098838722752268
azul,8.736985934663451,3.271916058289129,11.14817469264577
vermelho,7.239730554660938,5.3712074828673995,16.79387289949405
vermelho,1.2055841640369025,2.1157280648930232,2.5255625361121603
verde,9.024533072858418,8.111562615875057,31.274008160302326
verde,0.6644384435577488,7.7363664500576075,6.734667848083639
vermelho,5.3396747254776376,1.4529171196578161,11.018754984550455
verde,1.4213712379345766,4.638297318166321,6.292879381236094
vermelho,0.11706610730904066,7.748277666546214,6.930271297729586
vermelho,4.22034260127639,3.373295311034148,11.20598480402958
verde,2.9504070765415626,6.331068227177317,13.166884021606979
azul,4.86000493797603,0.5021312145757273,3.6507846392050824
azul,5.771998867345508,6.08688760529318,8.108253990698637
vermelho,0.4373907230894736,1.52652980000607,1.7127279856362214
verde,1.2300329512374564,8.305833251144513,6.841877921399476
azul,5.586423964504253,3.554494635804785,8.96406858129594
vermelho,3.4316735317265823,2.815538627281957,9.68142868368479
vermelho,7.29173487549448,8.40888976711485,18.25436929716233
verde,6.522916485919397,0.5014402307181021,21.60338817972473
verde,8.456043629899067,3.966087993343448,27.346922789648985
vermelho,6.924928266692253,3.700035405750314,18.28926395364871
azul,4.299310773901482,2.8480037424955085,5.867998775674272
verde,6.729666223944324,9.11754332001477,25.323963082168778
verde,2.753811742554185,7.509283935167223,13.415980636415725
verde,3.063134987782127,0.6392316419193877,10.786654134113883
azul,7.889851599207933,7.146874494349541,11.974020912518597
azul,4.4641951640158215,5.2729913312879395,6.959550510215956
vermelho,7.983803405183525,9.008678944015792,20.986078982368063
verde,8.224223736682784,3.1294561734835846,25.421215124914028
azul,8.575623376612837,5.741619996095829,11.598567093524867
azul,9.166352358412073,5.007552747409861,10.560821199619008
verde,4.309852205132962,4.8956090622760575,13.596479506456616
azul,3.188668183211388,4.561053995172126,5.519621944936894
vermelho,5.821987465941138,2.0562947553228126,13.934400200215356
azul,3.711724234376276,7.5570992249239275,8.416078488434298
azul,6.010741668002329,4.513360327392887,8.185509535973164
vermelho,7.055858626438246,9.585162750026058,20.651288326065018
verde,6.884050184921369,2.608084271927763,21.387131299881414
azul,3.7455288702012135,6.827438396270411,5.241415406538396
vermelho,1.6686020169875282,9.407170796391085,5.8586881379696365
verde,4.305293384622075,6.634583230160925,15.051980828350972
vermelho,1.4259414408190874,8.712729076173947,8.024872162987377
azul,8.900970351838083,8.27480959757006,12.403572467155728
vermelho,3.458774607378574,3.6011771548900384,9.179096434059469
azul,1.5445974722332378,6.001239399394965,6.191500555514698
verde,0.2544775990575088,1.562613398113556,0.4446425336514981
verde,6.458223862864843,5.355258826955995,22.530800733868418
vermelho,6.369023174547433,2.304219718143372,14.429119280822274
azul,3.406041665812917,7.437368149524456,6.263987752102041
verde,0.7171188884765101,5.280584218921246,6.145859700135236
vermelho,4.096288948952321,4.112273626316605,9.961007655513466
verde,3.1121749506339356,2.687970961669776,10.296757351823686
verde,6.7712063973500936,9.986984818412868,27.418724819674686
azul,6.057792494526904,0.7171052088493268,6.939111841318286
verde,3.6459372819754,0.4356068057242002,12.080905798473799
verde,2.178925542549901,2.1725740049386455,8.977956561640864
azul,9.880359661555918,9.710724586278197,14.085247955235799
verde,4.540016211961149,9.792381683199844,19.766060574537047
verde,6.88274235780237,6.549277347721359,23.42097163227012
azul,1.4055296757836078,8.801066672064048,5.261439622477334
azul,4.855896996593978,2.1396173084079537,5.6537056784898185
verde,0.27536719869465487,9.720420941766236,5.064247232022128
verde,5.054551179104499,1.4278485013956466,16.699734220668482
verde,9.640174071177023,1.0112518818165828,29.69335880958442
verde,3.8420671298580023,1.122115392472729,11.596034671193259
vermelho,0.38996012574911587,5.7312792327256465,4.3200649010158765
verde,0.3095579091934353,7.809744007180523,4.558363293784222
azul,3.879867599468695,3.666671778746331,5.385133118477183
azul,1.6002493646319405,9.778959877861265,6.538413188464117
azul,0.23352096328185912,4.344201381183295,2.869082009539724
azul,7.562136139501768,1.5044855077321628,8.704226542745268
verde,4.585230088818907,4.6596674818613675,15.722274825134575
verde,2.8924477197265452,6.790371654224399,12.919640193731237
vermelho,9.000831830164808,8.322257805043787,21.940398411771852
verde,1.161389602005256,4.587682899565929,5.123025767190015
azul,9.559188289553193,5.936068260491675,11.05920077103168
verde,3.139667173773528,2.6734471215885334,11.738903563113873
vermelho,8.884036723086812,6.45916526405514,21.0100461543952
verde,6.029428764794615,9.859719439503436,23.229018372646077
verde,8.267073597414875,0.4905357258779386,26.09229157088311
azul,9.840131632104644,8.865306707051678,13.795378754032667
vermelho,2.8840543781874572,5.622825027675228,7.205122021738399
verde,9.61135485407593,2.5209865956229995,30.16433856225451
verde,3.8948189490242036,9.54889710009258,16.766866949199198
vermelho,3.8551190473692234,4.83354303058899,9.86416054387257
verde,3.403871042545057,3.3169025167338564,13.343801964078267
vermelho,5.414076073475852,1.8149762827084115,9.249473720584552
vermelho,1.541450431784871,2.444522102566621,5.425218552752835
azul,5.537114853580112,8.328490415914425,10.492513711901552
verde,5.41704812410004,6.144100093171659,19.779965196586407
vermelho,7.6190181260487,9.132456194883162,16.468362800069887
vermelho,8.336499619375855,2.3196845215778583,19.116730282810906
vermelho,4.404413503124241,1.2113857384890148,8.388085764857104
azul,3.0233324935149373,0.06087530975590005,2.5460781700095008
verde,2.5933489731709445,5.078620376159938,10.148764442802733
azul,1.9462383670487193,9.983069303819882,7.345191053610636
azul,0.5764758219902488,6.94965268818639,4.690730208275993
vermelho,3.424479788347133,3.0839459196514607,9.283773090839293
vermelho,2.7024769213078326,8.768585830261717,10.60510026782504
vermelho,9.664173858664073,7.817222659879597,23.48988625148107
vermelho,5.577088262500439,0.15415166076539255,11.647175014441165
azul,3.4727703903050755,8.168604805410224,6.466319077187941
vermelho,5.80467600993696,3.00526757238496,12.360958999247378
verde,1.391967013456955,1.496734645836011,5.819728586963703
azul,4.4404374920220295,2.2633083973707455,6.409301177436084
vermelho,6.262343214210638,4.68579804375139,15.591384866741393
verde,4.888978317924514,4.24867927068011,16.27685782745707
vermelho,4.017788006543243,2.8888729937422672,10.390504641901316
verde,9.938483888996982,1.722183222070327,29.515298825545752
vermelho,8.80314762148927,7.622307896421693,22.49480900105166
vermelho,6.234059581594401,9.901097837349171,17.157797280617498
azul,5.693773611822827,7.777915804196905,11.266901920261912
vermelho,6.2066047982458405,2.9593696767154123,12.371452342783902
verde,2.0131210782243327,2.4480896141213337,9.026812087652187
verde,3.951377432643186,2.1766587606593824,12.580997349095787
azul,0.3945953289089932,1.3669507448903628,0.6985914453424305
vermelho,4.7554603748682664,5.513305496923012,12.462412317183636
azul,5.4302458395766315,6.0540037195334415,7.760168786542655
vermelho,2.277497361032096,7.0550266066313725,8.010179024077571
azul,9.640288471655138,6.80213370933668,12.303729061052623
vermelho,9.09454610937242,2.9233331128338245,18.949695244182564
vermelho,7.221432354559059,3.3031100539684655,16.58130568640292
azul,5.333866287653626,6.815145354423379,7.839873469561799
azul,8.69969159647685,3.4944764078362835,9.678735565389509
azul,1.3065234382346291,2.12623189619313,0.996848136584785
azul,7.90509794274885,3.7433615369673956,9.27284803127121
vermelho,1.248208139668483,2.720841575779777,5.1684390969507765
vermelho,7.942106625494054,0.883127212185778,15.479843216978027
verde,2.7576756825135695,8.301389022766536,11.692088293736735
vermelho,8.770905810181889,8.531113891570364,22.001290512630494
azul,9.440420938253979,2.1975030016687946,10.16837600528885
azul,1.4879596940511564,0.6477219952520175,4.039975125026815
vermelho,4.626756050653935,7.388274373511795,12.78512132338751
verde,9.809873781626852,2.115286258634137,30.822482820414994
verde,4.834074359731466,3.934354894368602,17.41316931117802
vermelho,8.635475225145452,0.6413525223738326,18.516204577340673
azul,5.887315221313198,2.262695847584352,7.251950726662753
azul,3.753299079196019,7.929022783296357,7.556682984158196
vermelho,2.857835555258702,8.04396446915202,11.76168188147267
verde,2.0322309108608727,2.070848248877104,7.032356581706903
vermelho,7.617981913776973,3.3591384510668956,16.473842948658913
vermelho,3.8654050682302787,1.3423841909374357,7.756153243635257
vermelho,5.112754622007511,0.7417263028492238,8.869569192732877
vermelho,4.9232548000118195,9.921717144484095,15.62898392450285
azul,5.772790292331313,6.555939512448392,6.702691651454682
azul,8.655771456245523,5.420965091983188,11.360531161332196
vermelho,9.807393435834294,7.654985004052995,23.237418739423703
verde,4.075842085738169,8.400771596877242,18.667877247884576
vermelho,8.27518922106303,8.067147680447276,18.752301053636074
azul,7.645277946547177,0.16539449289876607,6.826871906012203
azul,5.735289514555733,1.8680789819049848,6.533232546826576
verde,9.56047143611933,6.5490530211783105,31.75841148147798
vermelho,2.004745155284028,3.757593478039629,5.338742458777826
azul,1.0926421030962141,9.82482651061107,5.9240674489995815
azul,8.539619669554222,6.654047926382541,10.607080903875751
vermelho,4.391498166337483,9.565489087292065,13.922933755315936
vermelho,8.469688542070605,2.014464816457938,15.625124150292601
verde,8.930902051954149,8.639570281150231,31.086721940560302
verde,0.6245759361907144,3.213523058152253,2.8801326433846963
verde,8.834647629860607,9.895648082378068,32.46805487352749
vermelho,4.483190553694222,1.576886720731473,11.510135538387484
vermelho,5.104324890042323,5.163398188383265,12.45929670552592
verde,6.265925110932102,7.928445338371219,24.152723931123347
azul,9.263826067300867,4.326424806040359,11.110922189690637
azul,0.1911609442976403,4.680840601876467,1.5654547221067834
vermelho,4.768434683178171,9.863557955057411,16.214551976070666
azul,6.877220424305607,4.253081503011533,9.524537620545381
vermelho,7.227069576982284,6.040721005990636,17.4789381795697
verde,6.92532431537108,0.545396606751507,21.735848724587644
vermelho,1.3443512940812186,8.4221008021026,7.173968024343904
vermelho,2.9939558837168123,6.481680489795435,9.159532604389824
vermelho,3.587155254170135,4.040201028628135,7.867976195346341
azul,8.04437207679505,0.16169539954519752,7.854683039406382
vermelho,2.7875987241455302,5.9166882059350385,9.156796974717052
azul,2.1070496386720317,0.12657828484162192,2.047567355406032
verde,9.574480190380962,0.012036139090179088,29.63178440181836
verde,0.088632851134689,6.160985621493547,3.7300463880176293
azul,9.978208556819782,1.8901706733455426,10.045157575407147
vermelho,6.768212988573956,1.918875497180953,13.176691767906265
verde,8.28469299449117,6.532715658327437,27.96325831270706
vermelho,2.9461939634619316,0.5369718793937428,5.636645418516148
azul,0.14315277667059978,3.1340556147455634,2.0465023936650675
vermelho,7.3786951856153005,1.4943190214201907,14.786412223177965
verde,8.341445970006758,5.801763697965338,27.309827433248067
vermelho,7.404761319535192,6.617651547273958,19.171418130302275
verde,1.428502873008386,7.211358535990435,8.039390855648273
vermelho,7.53427922256969,2.5523121691856545,15.641987464304915
verde,7.689227821076409,0.89249751636584,23.531574030147173
verde,6.585405156700549,0.7868365694189783,21.52854499781282
verde,7.661159327955862,4.261515484507238,25.408022414395926
azul,8.459214396777321,9.45844409062715,13.781387251516026
azul,6.136041142374584,2.177290342470246,6.472451777082265
azul,0.8860471396967906,2.5674160134154933,3.1961745235391374
vermelho,4.876278096672109,1.0088880210585893,12.575102464337313
vermelho,0.7764933467160506,6.055702738939303,3.7893704203888996
vermelho,4.075430310324308,6.798728739471748,10.368331016012501
verde,4.071064891256277,6.4293120816076,15.603392958407776
vermelho,0.6600984414024158,8.611302430447813,6.501353147873148
azul,3.488205339694793,4.864258350260718,5.828944842774891
azul,1.1099809879131484,1.3445704076706444,0.7290597957058078
verde,8.082352100092221,2.8940513070441263,25.585497792018334
verde,9.476880259644707,6.624299734213518,32.34088291881833
vermelho,0.7231647525793861,6.131219737415599,4.104907546920512
verde,9.551152072917015,5.310031297429624,31.91572688522078
azul,5.225765993367451,6.829644186886872,9.805298872050797
azul,2.9956567795387388,6.373908503732993,6.422841657175683
azul,0.7686207527616351,8.813248894649517,5.147297428808101
azul,5.006242680704178,5.860163774782966,8.765668493321941
verde,7.945155444907487,7.786013587005565,26.87237230078801
vermelho,7.070864772666981,2.4870715596646784,14.43055549147338
vermelho,0.5022601146397376,6.78182584589068,4.128860867295829
verde,0.7290183536790351,9.021941183826756,6.206146198136016
vermelho,4.028732826326371,3.8573232789983325,9.182785316861432
azul,2.9529049404794327,7.791041873386466,8.67889435217144
verde,2.3238432305604784,7.247893011954353,12.767469407152904
verde,2.810044989087136,0.5952619687182248,8.37406090936494
azul,8.034827432968846,5.815083096240723,11.034087930837574
vermelho,9.29228053631854,1.3018934920080238,19.0476649985773
verde,4.051026945275664,9.673191722305912,18.097175937098104
vermelho,9.061110021324971,8.114075027006562,23.484903117993273
azul,3.21495701247882,1.0972380124712011,1.9863122200247736
vermelho,4.764369863437916,1.2175199764767841,10.613510515179849
verde,2.260289978159997,5.944738549126189,8.446417867881937
verde,6.404760421758439,3.448891741731833,22.696999294016514
vermelho,9.78981115174809,0.3490585907310928,20.194399629072123
verde,6.034930960433787,5.416415078330531,19.98965088210399
vermelho,3.5781408411354887,3.878450996858469,8.854185792762358
verde,6.478174459905284,1.0107649237174265,19.650928583308406
verde,1.2292067846538757,8.019203922559827,8.222335258127355
verde,8.886590802653986,9.15076765278806,32.27706883853347
vermelho,5.030839507798364,7.5659393401413,12.696441393695666
verde,4.49349742039642,8.224223100162773,19.431358312182763
verde,5.858647884535192,2.164905672661174,20.26408659775701
vermelho,6.2478386278940246,2.6357295091860102,12.938218442790008
vermelho,0.7177580622651303,2.0852754029918774,2.5509556203885086
azul,6.826172212234024,7.65063431365564,12.36229791317616
vermelho,2.419316803155296,9.47917078934497,10.811137587660559
vermelho,7.139526325065898,7.1683720673390265,17.526495653753415
verde,8.225347943841967,8.81466764879556,29.897717470491557
azul,8.039585075525203,6.386990948831725,14.230278841660203
vermelho,5.525009674078891,3.8765990055879906,13.09347883280299
verde,5.201698923107512,4.257616149303052,17.101256592534043
vermelho,1.4287596133941172,0.7532143216740483,3.4065462397166577
verde,7.753461504031356,0.3145719524602608,23.664222583821516
verde,2.7140938044671437,6.954756041890774,11.09512269534672
verde,4.966954228179466,4.384288920111806,17.534632212408518
azul,2.842740929275167,5.522150680546295,4.349415209820814
verde,1.3382836299969314,5.576612476224163,6.1376232610941965
